ISO,variant,category,hex,category_lower,category_upper,pollutant,units,averaging_period,concentration_lower,concentration_upper
CN,,Heavily polluted,#99004C,201,300,O3,ug/m3,8,266,800
CN,,Heavily polluted,#99004C,201,300,PM2.5,ug/m3,24,151,250
CN,,Severely polluted,#7E0023,300,,SO2,ug/m3,24,1601,2100
CN,,Severely polluted,#7E0023,300,,SO2,ug/m3,1,,
CN,,Severely polluted,#7E0023,300,,NO2,ug/m3,24,566,
CN,,Severely polluted,#7E0023,300,,NO2,ug/m3,1,2341,
CN,,Severely polluted,#7E0023,300,,PM10,ug/m3,24,421,
CN,,Severely polluted,#7E0023,300,,CO,mg/m3,24,36.1,
CN,,Severely polluted,#7E0023,300,,CO,mg/m3,1,90.1,
CN,,Severely polluted,#7E0023,300,,O3,ug/m3,1,801,
CN,,Severely polluted,#7E0023,300,,O3,ug/m3,8,801,
CN,,Excellent,#00E400,0,50,SO2,ug/m3,24,0,50
CN,,Excellent,#00E400,0,50,SO2,ug/m3,1,0,150
CN,,Excellent,#00E400,0,50,NO2,ug/m3,24,0,40
CN,,Excellent,#00E400,0,50,NO2,ug/m3,1,0,100
CN,,Excellent,#00E400,0,50,PM10,ug/m3,24,0,50
CN,,Excellent,#00E400,0,50,CO,mg/m3,24,0,2
CN,,Excellent,#00E400,0,50,CO,mg/m3,1,0,5
CN,,Excellent,#00E400,0,50,O3,ug/m3,1,0,160
CN,,Excellent,#00E400,0,50,O3,ug/m3,8,0,100
CN,,Excellent,#00E400,0,50,PM2.5,ug/m3,24,0,35
CN,,Good,#FFFF00,51,100,SO2,ug/m3,24,51,150
CN,,Good,#FFFF00,51,100,SO2,ug/m3,1,151,500
CN,,Good,#FFFF00,51,100,NO2,ug/m3,24,41,80
CN,,Good,#FFFF00,51,100,NO2,ug/m3,1,101,200
CN,,Good,#FFFF00,51,100,PM10,ug/m3,24,51,150
CN,,Good,#FFFF00,51,100,CO,mg/m3,24,2.1,4
CN,,Good,#FFFF00,51,100,CO,mg/m3,1,5.1,10
CN,,Good,#FFFF00,51,100,O3,ug/m3,1,161,200
CN,,Good,#FFFF00,51,100,O3,ug/m3,8,101,160
CN,,Good,#FFFF00,51,100,PM2.5,ug/m3,24,36,75
CN,,Lightly polluted,#FF7E00,101,150,SO2,ug/m3,24,151,475
CN,,Lightly polluted,#FF7E00,101,150,SO2,ug/m3,1,501,650
CN,,Lightly polluted,#FF7E00,101,150,NO2,ug/m3,24,81,180
CN,,Lightly polluted,#FF7E00,101,150,NO2,ug/m3,1,201,700
CN,,Lightly polluted,#FF7E00,101,150,PM10,ug/m3,24,151,250
CN,,Lightly polluted,#FF7E00,101,150,CO,mg/m3,24,4.1,14
CN,,Lightly polluted,#FF7E00,101,150,CO,mg/m3,1,10.1,35
CN,,Lightly polluted,#FF7E00,101,150,O3,ug/m3,1,201,300
CN,,Lightly polluted,#FF7E00,101,150,O3,ug/m3,8,161,215
CN,,Lightly polluted,#FF7E00,101,150,PM2.5,ug/m3,24,76,115
CN,,Moderately polluted,#FF0000,151,200,SO2,ug/m3,24,476,800
CN,,Moderately polluted,#FF0000,151,200,SO2,ug/m3,1,651,800
CN,,Moderately polluted,#FF0000,151,200,NO2,ug/m3,24,181,280
CN,,Moderately polluted,#FF0000,151,200,NO2,ug/m3,1,701,1200
CN,,Moderately polluted,#FF0000,151,200,PM10,ug/m3,24,251,350
CN,,Moderately polluted,#FF0000,151,200,CO,mg/m3,24,14.1,24
CN,,Moderately polluted,#FF0000,151,200,CO,mg/m3,1,35.1,60
CN,,Moderately polluted,#FF0000,151,200,O3,ug/m3,1,301,400
CN,,Moderately polluted,#FF0000,151,200,O3,ug/m3,8,216,265
CN,,Moderately polluted,#FF0000,151,200,PM2.5,ug/m3,24,116,150
CN,,Heavily polluted,#99004C,201,300,SO2,ug/m3,24,801,1600
CN,,Heavily polluted,#99004C,201,300,SO2,ug/m3,1,801,
CN,,Heavily polluted,#99004C,201,300,NO2,ug/m3,24,281,565
CN,,Heavily polluted,#99004C,201,300,NO2,ug/m3,1,1201,2340
CN,,Heavily polluted,#99004C,201,300,PM10,ug/m3,24,351,420
CN,,Heavily polluted,#99004C,201,300,CO,mg/m3,24,24.1,36
CN,,Heavily polluted,#99004C,201,300,CO,mg/m3,1,60.1,90
CN,,Heavily polluted,#99004C,201,300,O3,ug/m3,1,401,800
CN,,Heavily polluted,#99004C,201,300,O3,ug/m3,8,266,800
CN,,Heavily polluted,#99004C,201,300,PM2.5,ug/m3,24,151,250
CN,,Severely polluted,#7E0023,300,,SO2,ug/m3,24,1601,2100
CN,,Severely polluted,#7E0023,300,,SO2,ug/m3,1,,
CN,,Severely polluted,#7E0023,300,,NO2,ug/m3,24,566,
CN,,Severely polluted,#7E0023,300,,NO2,ug/m3,1,2341,
CN,,Severely polluted,#7E0023,300,,PM10,ug/m3,24,421,
CN,,Severely polluted,#7E0023,300,,CO,mg/m3,24,36.1,
CN,,Severely polluted,#7E0023,300,,CO,mg/m3,1,90.1,
CN,,Severely polluted,#7E0023,300,,O3,ug/m3,1,801,
CN,,Severely polluted,#7E0023,300,,O3,ug/m3,8,801,
CN,,Severely polluted,#7E0023,300,,PM2.5,ug/m3,24,251,
CR,,Good,#02af4f,0,20,PM2.5,ug/m3,24,0,15
CR,,Good,#02af4f,0,20,PM10,ug/m3,24,0,60
CR,,Good,#02af4f,0,20,O3,ppm,8,0,0.055
CR,,Good,#02af4f,0,20,NO2,ppm,1,0,0.105
CR,,Good,#02af4f,0,20,SO2,ppm,24,0,0.065
CR,,Good,#02af4f,0,20,CO,ppm,8,0,5.5
CR,,Unfavorable for sensitive groups,#ffff00,21,40,PM2.5,ug/m3,24,15.1,40
CR,,Unfavorable for sensitive groups,#ffff00,21,40,PM10,ug/m3,24,61,100
CR,,Unfavorable for sensitive groups,#ffff00,21,40,O3,ppm,8,0.056,0.11
CR,,Unfavorable for sensitive groups,#ffff00,21,40,NO2,ppm,1,0.106,0.21
CR,,Unfavorable for sensitive groups,#ffff00,21,40,SO2,ppm,24,0.066,0.13
CR,,Unfavorable for sensitive groups,#ffff00,21,40,CO,ppm,8,5.51,11
CR,,Unhealthy,#ffa500,41,60,PM2.5,ug/m3,24,40.1,65
CR,,Unhealthy,#ffa500,41,60,PM10,ug/m3,24,101,200
CR,,Unhealthy,#ffa500,41,60,O3,ppm,8,0.111,0.165
CR,,Unhealthy,#ffa500,41,60,NO2,ppm,1,0.211,0.315
CR,,Unhealthy,#ffa500,41,60,SO2,ppm,24,0.131,0.195
CR,,Unhealthy,#ffa500,41,60,CO,ppm,8,11.01,16.5
CR,,Very Unhealthy,#ff0000,61,80,PM2.5,ug/m3,24,66,100
CR,,Very Unhealthy,#ff0000,61,80,PM10,ug/m3,24,201,250
CR,,Very Unhealthy,#ff0000,61,80,O3,ppm,8,0.166,0.22
CR,,Very Unhealthy,#ff0000,61,80,NO2,ppm,1,0.316,0.42
CR,,Very Unhealthy,#ff0000,61,80,SO2,ppm,24,0.196,0.26
CR,,Very Unhealthy,#ff0000,61,80,CO,ppm,8,16.51,22
CR,,Hazardous,#800080,81,100,PM2.5,ug/m3,24,101,
CR,,Hazardous,#800080,81,100,PM10,ug/m3,24,251,
CR,,Hazardous,#800080,81,100,O3,ppm,8,0.221,
CR,,Hazardous,#800080,81,100,NO2,ppm,1,0.421,
CR,,Hazardous,#800080,81,100,SO2,ppm,24,0.261,
CR,,Hazardous,#800080,81,100,CO,ppm,8,22.1,
EU,,Good, #50f0e6,1,,PM10,ug/m3,24,0,20
EU,,Good, #50f0e6,1,,O3,ug/m3,1,0,50
EU,,Good, #50f0e6,1,,SO2,ug/m3,1,0,100
EU,,Good, #50f0e6,1,,NO2,ug/m3,1,0,40
EU,,Fair,#50ccaa,2,,PM2.5,ug/m3,24,10.1,20
EU,,Fair,#50ccaa,2,,PM10,ug/m3,24,20.1,40
EU,,Fair,#50ccaa,2,,O3,ug/m3,1,50.1,100
EU,,Fair,#50ccaa,2,,SO2,ug/m3,1,100.1,200
EU,,Fair,#50ccaa,2,,NO2,ug/m3,1,40.1,90
EU,,Moderate,#f0e641,3,,PM2.5,ug/m3,24,20.1,25
EU,,Moderate,#f0e641,3,,PM10,ug/m3,24,40.1,50
EU,,Moderate,#f0e641,3,,O3,ug/m3,1,100.1,130
EU,,Moderate,#f0e641,3,,SO2,ug/m3,1,200.1,350
EU,,Moderate,#f0e641,3,,NO2,ug/m3,1,90.1,120
EU,,Poor,#ff5050,4,,PM2.5,ug/m3,24,25.1,50
EU,,Poor,#ff5050,4,,PM10,ug/m3,24,50.1,100
EU,,Poor,#ff5050,4,,O3,ug/m3,1,130.1,240
EU,,Poor,#ff5050,4,,SO2,ug/m3,1,350.1,500
EU,,Poor,#ff5050,4,,NO2,ug/m3,1,120.1,230
EU,,Good, #50f0e6,1,,PM2.5,ug/m3,24,0,10
EU,,Very poor,#960032,5,,PM2.5,ug/m3,24,50.1,75
EU,,Very poor,#960032,5,,PM10,ug/m3,24,100.1,150
EU,,Very poor,#960032,5,,O3,ug/m3,1,240.1,380
EU,,Very poor,#960032,5,,SO2,ug/m3,1,500.1,750
EU,,Very poor,#960032,5,,NO2,ug/m3,1,230.1,340
EU,,Extremely poor,#7d2181,6,,PM2.5,ug/m3,24,75.1,800
EU,,Extremely poor,#7d2181,6,,PM10,ug/m3,24,150.1,1200
EU,,Extremely poor,#7d2181,6,,O3,ug/m3,1,380.1,800
EU,,Extremely poor,#7d2181,6,,SO2,ug/m3,1,750.1,1250
EU,,Extremely poor,#7d2181,6,,NO2,ug/m3,1,800.1,1000
FI,,Good,#67e567,0,50,PM2.5,ug/m3,1,0,10
FI,,Good,#67e567,0,50,PM10,ug/m3,1,0,20
FI,,Good,#67e567,0,50,O3,ug/m3,1,0,60
FI,,Good,#67e567,0,50,SO2,ug/m3,1,0,20
FI,,Good,#67e567,0,50,NO2,ug/m3,1,0,40
FI,,Good,#67e567,0,50,TRS,ug/m3,1,0,5
FI,,Satisfactory,#fff055,51,75,PM2.5,ug/m3,1,11,25
FI,,Satisfactory,#fff055,51,75,PM10,ug/m3,1,21,50
FI,,Satisfactory,#fff055,51,75,O3,ug/m3,1,61,100
FI,,Satisfactory,#fff055,51,75,SO2,ug/m3,1,21,80
FI,,Satisfactory,#fff055,51,75,NO2,ug/m3,1,41,70
FI,,Satisfactory,#fff055,51,75,TRS,ug/m3,1,6,10
FI,,Fair,#ffbb58,76,100,PM2.5,ug/m3,1,26,50
FI,,Fair,#ffbb58,76,100,PM10,ug/m3,1,51,100
FI,,Fair,#ffbb58,76,100,O3,ug/m3,1,101,140
FI,,Fair,#ffbb58,76,100,SO2,ug/m3,1,81,250
FI,,Fair,#ffbb58,76,100,NO2,ug/m3,1,71,150
FI,,Fair,#ffbb58,76,100,TRS,ug/m3,1,11,20
FI,,Poor,#fe4543,101,150,PM2.5,ug/m3,1,51,75
FI,,Poor,#fe4543,101,150,PM10,ug/m3,1,101,200
FI,,Poor,#fe4543,101,150,O3,ug/m3,1,141,180
FI,,Poor,#fe4543,101,150,SO2,ug/m3,1,251,350
FI,,Poor,#fe4543,101,150,NO2,ug/m3,1,151,200
FI,,Poor,#fe4543,101,150,TRS,ug/m3,1,21,50
FI,,Very poor,#b5468b,151,,PM2.5,ug/m3,1,76,
FI,,Very poor,#b5468b,151,,PM10,ug/m3,1,201,
FI,,Very poor,#b5468b,151,,O3,ug/m3,1,181,
FI,,Very poor,#b5468b,151,,SO2,ug/m3,1,351,
FI,,Very poor,#b5468b,151,,NO2,ug/m3,1,201,
FI,,Very poor,#b5468b,151,,TRS,ug/m3,1,51,
IN,,Good,#00b050,0,50,PM2.5,ug/m3,24,0,30
IN,,Good,#00b050,0,50,PM10,ug/m3,24,0,50
IN,,Good,#00b050,0,50,SO2,ug/m3,24,0,40
IN,,Good,#00b050,0,50,NO2,ug/m3,24,0,40
IN,,Good,#00b050,0,50,CO,mg/m³,8,0,1
IN,,Good,#00b050,0,50,O3,ug/m3,8,0,50
IN,,Good,#00b050,0,50,O3,ug/m3,1,,
IN,,Good,#00b050,0,50,NH3,ug/m3,24,0,200
IN,,Good,#00b050,0,50,Pb,ug/m3,24,0,0.50
IN,,Satisfactory,#92d051,51,100,PM2.5,ug/m3,24,31,60
IN,,Satisfactory,#92d051,51,100,PM10,ug/m3,24,51,100
IN,,Satisfactory,#92d051,51,100,SO2,ug/m3,24,41,80
IN,,Satisfactory,#92d051,51,100,NO2,ug/m3,24,41,80
IN,,Satisfactory,#92d051,51,100,CO,mg/m³,8,1.1,2
IN,,Satisfactory,#92d051,51,100,O3,ug/m3,8,51,100
IN,,Satisfactory,#92d051,51,100,O3,ug/m3,1,,
IN,,Satisfactory,#92d051,51,100,NH3,ug/m3,24,201,400
IN,,Satisfactory,#92d051,51,100,Pb,ug/m3,24,0.51,1.0
IN,,Moderately Polluted,#ffff00,101,200,PM2.5,ug/m3,24,61,90
IN,,Moderately Polluted,#ffff00,101,200,PM10,ug/m3,24,101,250
IN,,Moderately Polluted,#ffff00,101,200,SO2,ug/m3,24,81,380
IN,,Moderately Polluted,#ffff00,101,200,NO2,ug/m3,24,81,180
IN,,Moderately Polluted,#ffff00,101,200,CO,mg/m³,8,2.1,10
IN,,Moderately Polluted,#ffff00,101,200,O3,ug/m3,8,101,168
IN,,Moderately Polluted,#ffff00,101,200,O3,ug/m3,1,,
IN,,Moderately Polluted,#ffff00,101,200,NH3,ug/m3,24,401,800
IN,,Moderately Polluted,#ffff00,101,200,Pb,ug/m3,24,1.1,2.0
IN,,Poor,#ff6500,201,300,PM2.5,ug/m3,24,91,120
IN,,Poor,#ff6500,201,300,PM10,ug/m3,24,251,350
IN,,Poor,#ff6500,201,300,SO2,ug/m3,24,381,800
IN,,Poor,#ff6500,201,300,NO2,ug/m3,24,181,280
IN,,Poor,#ff6500,201,300,CO,mg/m³,8,10.1,17
IN,,Poor,#ff6500,201,300,O3,ug/m3,8,169,208
IN,,Poor,#ff6500,201,300,O3,ug/m3,1,,
IN,,Poor,#ff6500,201,300,NH3,ug/m3,24,801,1200
IN,,Poor,#ff6500,201,300,Pb,ug/m3,24,2.1,3.0
IN,,Very Poor,#ff0000,301,400,PM2.5,ug/m3,24,121,250
IN,,Very Poor,#ff0000,301,400,PM10,ug/m3,24,351,430
IN,,Very Poor,#ff0000,301,400,SO2,ug/m3,24,801,1600
IN,,Very Poor,#ff0000,301,400,NO2,ug/m3,24,281,400
IN,,Very Poor,#ff0000,301,400,CO,mg/m³,8,17.1,34
IN,,Very Poor,#ff0000,301,400,O3,ug/m3,8,,
IN,,Very Poor,#ff0000,301,400,O3,ug/m3,1,209,748
IN,,Very Poor,#ff0000,301,400,NH3,ug/m3,24,1201,1800
IN,,Very Poor,#ff0000,301,400,Pb,ug/m3,24,3.1,3.5
IN,,Severe,#c00000,401,500,PM2.5,ug/m3,24,250,
IN,,Severe,#c00000,401,500,PM10,ug/m3,24,430,
IN,,Severe,#c00000,401,500,SO2,ug/m3,24,1600,
IN,,Severe,#c00000,401,500,NO2,ug/m3,24,400,
IN,,Severe,#c00000,401,500,CO,mg/m³,8,34,
IN,,Severe,#c00000,401,500,O3,ug/m3,8,,
IN,,Severe,#c00000,401,500,O3,ug/m3,1,748,
IN,,Severe,#c00000,401,500,NH3,ug/m3,24,1800,
IN,,Severe,#c00000,401,500,Pb,ug/m3,24,3.5,
ID,,Good,#34cc33,0,50,PM2.5,ug/m3,24,0,15.5
ID,,Good,#34cc33,0,50,PM10,ug/m3,24,0,50
ID,,Good,#34cc33,0,50,SO2,ug/m3,24,0,52
ID,,Good,#34cc33,0,50,CO,ug/m3,24,0,4000
ID,,Good,#34cc33,0,50,O3,ug/m3,24,0,120
ID,,Good,#34cc33,0,50,NO2,ug/m3,24,0,80
ID,,Good,#34cc33,0,50,HC,ug/m3,24,0,45
ID,,Moderate,#0070c0,51,100,PM2.5,ug/m3,24,15.6,55.4
ID,,Moderate,#0070c0,51,100,PM10,ug/m3,24,51,150
ID,,Moderate,#0070c0,51,100,SO2,ug/m3,24,53,180
ID,,Moderate,#0070c0,51,100,CO,ug/m3,24,4001,8000
ID,,Moderate,#0070c0,51,100,O3,ug/m3,24,121,235
ID,,Moderate,#0070c0,51,100,NO2,ug/m3,24,81,2000
ID,,Moderate,#0070c0,51,100,HC,ug/m3,24,46,100
ID,,Not healthy,#ffc100,101,200,PM2.5,ug/m3,24,55.5,150.4
ID,,Not healthy,#ffc100,101,200,PM10,ug/m3,24,151,350
ID,,Not healthy,#ffc100,101,200,SO2,ug/m3,24,181,400
ID,,Not healthy,#ffc100,101,200,CO,ug/m3,24,8001,15000
ID,,Not healthy,#ffc100,101,200,O3,ug/m3,24,236,400
ID,,Not healthy,#ffc100,101,200,NO2,ug/m3,24,201,1130
ID,,Not healthy,#ffc100,101,200,HC,ug/m3,24,101,215
ID,,Very unhealthy,#ff0000,201,300,PM2.5,ug/m3,24,150.5,250.4
ID,,Very unhealthy,#ff0000,201,300,PM10,ug/m3,24,351,420
ID,,Very unhealthy,#ff0000,201,300,SO2,ug/m3,24,401,800
ID,,Very unhealthy,#ff0000,201,300,CO,ug/m3,24,15001,30000
ID,,Very unhealthy,#ff0000,201,300,O3,ug/m3,24,401,800
ID,,Very unhealthy,#ff0000,201,300,NO2,ug/m3,24,1131,2260
ID,,Very unhealthy,#ff0000,201,300,HC,ug/m3,24,216,432
ID,,Dangerous,#000000,300,,PM2.5,ug/m3,24,250.5,500
ID,,Dangerous,#000000,300,,PM10,ug/m3,24,421,500
ID,,Dangerous,#000000,300,,SO2,ug/m3,24,801,1200
ID,,Dangerous,#000000,300,,CO,ug/m3,24,30001,45000
ID,,Dangerous,#000000,300,,O3,ug/m3,24,801,1000
ID,,Dangerous,#000000,300,,NO2,ug/m3,24,2261,3000
ID,,Dangerous,#000000,300,,HC,ug/m3,24,433,648
KW,,Good,#008001,0,50,PM2.5,ug/m3,24,0,25
KW,,Good,#008001,0,50,PM10,ug/m3,24,0,100
KW,,Good,#008001,0,50,NO2,ppm,1,0,0.053
KW,,Good,#008001,0,50,O3,ppm,1,,
KW,,Good,#008001,0,50,O3,ppm,8,0,0.054
KW,,Good,#008001,0,50,CO,ppm,8,0,4.4
KW,,Good,#008001,0,50,SO2,ppm,1,0,0.035
KW,,Acceptable,#ffd602,51,100,PM2.5,ug/m3,24,25.1,75
KW,,Acceptable,#ffd602,51,100,PM10,ug/m3,24,100.1,350
KW,,Acceptable,#ffd602,51,100,NO2,ppm,1,0.054,0.1
KW,,Acceptable,#ffd602,51,100,O3,ppm,1,,
KW,,Acceptable,#ffd602,51,100,O3,ppm,8,0.055,0.07
KW,,Acceptable,#ffd602,51,100,CO,ppm,8,4.5,9.4
KW,,Acceptable,#ffd602,51,100,SO2,ppm,1,0.036,0.075
KW,,Moderate,#ff8c00,101,150,PM2.5,ug/m3,24,75.1,100
KW,,Moderate,#ff8c00,101,150,PM10,ug/m3,24,350.1,400
KW,,Moderate,#ff8c00,101,150,NO2,ppm,1,0,0.36
KW,,Moderate,#ff8c00,101,150,O3,ppm,1,0.125,0.164
KW,,Moderate,#ff8c00,101,150,O3,ppm,8,0.071,0.085
KW,,Moderate,#ff8c00,101,150,CO,ppm,8,9.5,12.4
KW,,Moderate,#ff8c00,101,150,SO2,ppm,1,0.076,0.185
KW,,Bad,#ff0000,151,200,PM2.5,ug/m3,24,100.1,150.4
KW,,Bad,#ff0000,151,200,PM10,ug/m3,24,400.1,450
KW,,Bad,#ff0000,151,200,NO2,ppm,1,0.361,0.649
KW,,Bad,#ff0000,151,200,O3,ppm,1,0.165,0.204
KW,,Bad,#ff0000,151,200,O3,ppm,8,0.086,0.105
KW,,Bad,#ff0000,151,200,CO,ppm,8,12.5,15.4
KW,,Bad,#ff0000,151,200,SO2,ppm,1,0.186,0.304
KW,,Very bad,#800080,201,300,PM2.5,ug/m3,24,150.5,250.4
KW,,Very bad,#800080,201,300,PM10,ug/m3,24,450.1,500
KW,,Very bad,#800080,201,300,NO2,ppm,1,0.65,1.249
KW,,Very bad,#800080,201,300,O3,ppm,1,0.205,0.404
KW,,Very bad,#800080,201,300,O3,ppm,8,0.106,0.2
KW,,Very bad,#800080,201,300,CO,ppm,8,15.5,30.4
KW,,Very bad,#800080,201,300,SO2,ppm,1,0.305,0.604
KW,,Hazardous,#800000,301,500,PM2.5,ug/m3,24,250.5,500.4
KW,,Hazardous,#800000,301,500,PM10,ug/m3,24,500.1,700
KW,,Hazardous,#800000,301,500,NO2,ppm,1,1.25,2.049
KW,,Hazardous,#800000,301,500,O3,ppm,1,0.405,0.604
KW,,Hazardous,#800000,301,500,O3,ppm,8,,
KW,,Hazardous,#800000,301,500,CO,ppm,8,30.5,50.4
KW,,Hazardous,#800000,301,500,SO2,ppm,1,0.605,1.004
MO,,Good,#28fe30,0,50,PM2.5,ug/m3,24,0,25
MO,,Good,#28fe30,0,50,PM10,ug/m3,24,0,50
MO,,Good,#28fe30,0,50,CO,ug/m3,8,0,5
MO,,Good,#28fe30,0,50,O3,ug/m3,8,0,80
MO,,Good,#28fe30,0,50,SO2,ug/m3,24,0,20
MO,,Good,#28fe30,0,50,NO2,ug/m3,1,0,100
MO,,Moderate,#ffff37,51,100,PM2.5,ug/m3,24,26,50
MO,,Moderate,#ffff37,51,100,PM10,ug/m3,24,51,100
MO,,Moderate,#ffff37,51,100,CO,ug/m3,8,6,10
MO,,Moderate,#ffff37,51,100,O3,ug/m3,8,81,160
MO,,Moderate,#ffff37,51,100,SO2,ug/m3,24,21,50
MO,,Moderate,#ffff37,51,100,NO2,ug/m3,1,101,200
MO,,Bad,#fd7821,101,200,PM2.5,ug/m3,24,51,115
MO,,Bad,#fd7821,101,200,PM10,ug/m3,24,101,250
MO,,Bad,#fd7821,101,200,CO,ug/m3,8,11,17
MO,,Bad,#fd7821,101,200,O3,ug/m3,8,161,240
MO,,Bad,#fd7821,101,200,SO2,ug/m3,24,51,150
MO,,Bad,#fd7821,101,200,NO2,ug/m3,1,201,700
MO,,Very Bad,#fc0019,201,300,PM2.5,ug/m3,24,116,150
MO,,Very Bad,#fc0019,201,300,PM10,ug/m3,24,251,350
MO,,Very Bad,#fc0019,201,300,CO,ug/m3,8,18,34
MO,,Very Bad,#fc0019,201,300,O3,ug/m3,8,241,400
MO,,Very Bad,#fc0019,201,300,SO2,ug/m3,24,151,475
MO,,Very Bad,#fc0019,201,300,NO2,ug/m3,1,701,1200
MO,,Severe,#e30098,301,400,PM2.5,ug/m3,24,151,250
MO,,Severe,#e30098,301,400,PM10,ug/m3,24,351,420
MO,,Severe,#e30098,301,400,CO,ug/m3,8,35,46
MO,,Severe,#e30098,301,400,O3,ug/m3,8,401,600
MO,,Severe,#e30098,301,400,SO2,ug/m3,24,476,800
MO,,Severe,#e30098,301,400,NO2,ug/m3,1,1201,2000
MO,,Harmful,#7c0006,401,500,PM2.5,ug/m3,24,251,350
MO,,Harmful,#7c0006,401,500,PM10,ug/m3,24,421,500
MO,,Harmful,#7c0006,401,500,CO,ug/m3,8,47,57
MO,,Harmful,#7c0006,401,500,O3,ug/m3,8,601,800
MO,,Harmful,#7c0006,401,500,SO2,ug/m3,24,801,1600
MO,,Harmful,#7c0006,401,500,NO2,ug/m3,1,2001,2500
MX,,Good,#00E400,0,50,PM2.5,ug/m3,24,0,25
MX,,Good,#00E400,0,50,PM10,ug/m3,12,0,50
MX,,Good,#00E400,0,50,CO,ppm,8,0,8.75
MX,,Good,#00E400,0,50,O3,ppm,1,0,0.051
MX,,Good,#00E400,0,50,O3,ppm,8,0,0.051
MX,,Good,#00E400,0,50,SO2,ppm,24,0,0.008
MX,,Good,#00E400,0,50,NO2,ppm,1,0,0.107
MX,,Acceptable,#FFFF00,51,100,PM2.5,ug/m3,24,26,45
MX,,Acceptable,#FFFF00,51,100,PM10,ug/m3,12,51,75
MX,,Acceptable,#FFFF00,51,100,CO,ppm,8,8.76,11
MX,,Acceptable,#FFFF00,51,100,O3,ppm,1,0.052,0.095
MX,,Acceptable,#FFFF00,51,100,O3,ppm,8,0.052,0.07
